code,name,country
5032489,El Salvador Mobile - Telefonica,El Salvador
1829707,Dominican Republic Mobile - Orange,Dominican Republic
48333331,Poland OLO,Poland
90352,Turkey Kayseri,Turkey
48564582,Poland TPSA,Poland
251957,Ethiopia Mobile - Other Carriers,Ethiopia
52391,Mexico NEA2,Mexico
48717251,Poland OLO,Poland
441274901,United Kingdom Verizon On Net,United Kingdom
558899,Brazil Mobile - TIM,Brazil
5026662,Guatemala TelGua,Guatemala
50323173,El Salvador Mobile - Telefonica,El Salvador
74236,Russia Zone 3,Russia
46730,Sweden Mobile - Telia,Sweden
1849848,Dominican Republic Mobile - Orange,Dominican Republic
50322015,El Salvador Mobile - Telemovil,El Salvador
35128530,Portugal OLO,Portugal
73830,Russia Zone 3/Zone 3 Novosibirsk Region,Russia
212680,Morocco Mobile - Wana,Morocco
467602,Sweden Mobile - Hi3G,Sweden
59125301,Bolivia Equal Access,Bolivia
4877465,Poland TPSA,Poland
48818274,Poland TPSA,Poland
78364,Russia Zone 2,Russia
2721060,South Africa Premium,South Africa
59372893,Ecuador ETAPA,Ecuador
919784,India Mobile - Bharti,India
4874664,Poland OLO,Poland
48564585,Poland TPSA,Poland
57883365,Colombia LEX,Colombia
4861886,Poland TPSA,Poland
2347028,Nigeria Mobile - Starcomms,Nigeria
1849707,Dominican Republic Mobile - Orange,Dominican Republic
27879853,South Africa Premium,South Africa
5195774,Peru Mobile - Claro,Peru
551981,Brazil Mobile - TIM,Brazil
919796,India Mobile - Other Carriers,India
46766,Sweden Mobile - Telenor,Sweden
7727254,Kazakhstan Almaty,Kazakhstan
4841888,Poland OLO,Poland
4673461,Sweden Mobile - Tele2,Sweden
3712760,Latvia Mobile - Bite,Latvia
5914661,Bolivia Equal Access,Bolivia
4816631,Poland TPSA,Poland
7993,Russia Mobile - Other Carriers,Russia
5937245,Ecuador ETAPA,Ecuador
1829716,Dominican Republic Mobile - Orange,Dominican Republic
48542532,Poland TPSA,Poland
4824282,Poland TPSA,Poland
519818,Peru Mobile - Movistar,Peru
521621,Mexico Not Equal Access II Mobile,Mexico
97052,Palestine Mobile Israel,Palestine
48447104,Poland TPSA,Poland
632572,Philippines PLDT,Philippines
180979392,Dominican Republic Santo Domingo,Dominican Republic
4852561,Poland OLO,Poland
9186468,India Mobile - Other Carriers,India
504277,Honduras Hondutel On Net,Honduras
37252,Estonia Mobile - EMT,Estonia
479044,Norway Mobile - Other Carriers,Norway
792982,Russia Mobile - Megafon,Russia
5511632,Brazil Mobile - Claro,Brazil
2535,Djibouti Mobile,Djibouti
46713,Sweden Mobile - Other Carriers,Sweden
5032445,El Salvador CTE On Net,El Salvador
59125189,Bolivia Equal Access,Bolivia
1809266,Dominican Republic Mobile - Verizon,Dominican Republic
35121899,Portugal OLO,Portugal
5749099,Colombia Medellin,Colombia
3874930,Bosnia and Herzegovina Srpska,Bosnia and Herzegovina
9118242,India BSNL Onnet,India
8180375,Japan Mobile - Other Carriers,Japan
55913,Brazil Belem,Brazil
1784494,Saint Vincent and the Grenadines Mobile - Other Carriers,Saint Vincent and the Grenadines 
33183,France CLEC,France
48245245,Poland OLO,Poland
4868346,Poland TPSA,Poland
35128610,Portugal OLO,Portugal
352621,Luxembourg Mobile,Luxembourg
918529,India Mobile - Other Carriers,India
38757932,Bosnia and Herzegovina OLO,Bosnia and Herzegovina
50326417,El Salvador Mobile - CTE Personal,El Salvador
1829577,Dominican Republic Mobile - Orange,Dominican Republic
372544,Estonia Mobile - Other Carriers,Estonia
48597156,Poland OLO,Poland
4875744,Poland TPSA,Poland
919100,India Mobile - Other Carriers,India
48295930,Poland TPSA,Poland
48322210,Poland TPSA,Poland
7499,Russia Moscow,Russia
417690,Switzerland Mobile - Sunrise,Switzerland
55849,Brazil Mobile - Other Carriers,Brazil
5749095,Colombia Medellin,Colombia
1849344,Dominican Republic Mobile - Verizon,Dominican Republic
447802,United Kingdom Mobile - O2,United Kingdom
48957116,Poland OLO,Poland
521764,Mexico Not Equal Access II Mobile,Mexico
5027834,Guatemala TelGua,Guatemala
74751,Russia Zone 2,Russia
5025550,Guatemala Mobile - Comcel,Guatemala
48768196,Poland TPSA,Poland
246372,Diego Garcia Premium,Diego Garcia
50370704,El Salvador Mobile - CTE Personal,El Salvador
918341,India Mobile - Other Carriers,India
4812434,Poland TPSA,Poland
35124202,Portugal OLO,Portugal
48864783,Poland OLO,Poland
18097708,Dominican Republic Santo Domingo,Dominican Republic
9184788,India Mobile - Other Carriers,India
329256,Belgium OLO,Belgium
3894652,Macedonia Cosmofone Geographical,Macedonia
48413735,Poland TPSA,Poland
507298,Panama Panama City,Panama
2712610,South Africa Premium,South Africa
33304,France CLEC,France
5032278,El Salvador CTE On Net,El Salvador
57782,Colombia LEX,Colombia
48667,Poland Mobile - Plus,Poland
48333070,Poland OLO,Poland
322200,Belgium OLO,Belgium
1809257,Dominican Republic Mobile - Verizon,Dominican Republic
7847,Russia Zone 1,Russia
2744001,South Africa Premium,South Africa
543588,Argentina Cordoba,Argentina
22660,Burkina Faso Mobile - Telmob,Burkina Faso
78422,Russia Zone 1,Russia
73417,Russia Zone 2,Russia
267753,Botswana Mobile - Orange,Botswana
474779,Norway Mobile - Other Carriers,Norway
48158195,Poland OLO,Poland
48158162,Poland TPSA,Poland
52756,Mexico Equal Access,Mexico
911681,India Punjab,India
9185699,India Mobile - Aircel,India
49170,Germany Mobile - D1 (Tmobil),Germany
52845,Mexico NEA2,Mexico
455277,Denmark Mobile - Telenor,Denmark
90462,Turkey Trabzon,Turkey
2787371,South Africa Premium,South Africa
919646,India Mobile - Vodafone,India
567197,Chile Rural High,Chile
5769173,Colombia Pereira,Colombia
5022223,Guatemala Mobile - PCS,Guatemala
632985,Philippines PLDT,Philippines
45253,Denmark Mobile - Telenor,Denmark
593724854,Ecuador ETAPA,Ecuador
4889676,Poland OLO,Poland
5025542,Guatemala Mobile - Telefonica,Guatemala
1242466,Bahamas Mobile,Bahamas
48295964,Poland TPSA,Poland
7496,Russia Zone 2/Zone 2 Moscow Region,Russia
27540650,South Africa NGN,South Africa
475800089,Norway Mobile - Netcom,Norway
57290928,Colombia LEX,Colombia
5174,Peru Lambayeque,Peru
25242,Somalia Golis,Somalia
35127708,Portugal OLO,Portugal
790442,Russia Mobile - Other Carriers,Russia
51945,Peru Mobile - Movistar,Peru
328252,Belgium OLO,Belgium
33642,France Mobile - Orange,France
474851,Norway Mobile - Other Carriers,Norway
48614150,Poland OLO,Poland
322401,Belgium OLO,Belgium
447435,United Kingdom Mobile - Vodafone,United Kingdom
4813474,Poland OLO,Poland
59872,Uruguay Paysandu,Uruguay
5966964,Martinique Mobile - Orange,Martinique
9185730,India Mobile - Other Carriers,India
48717002,Poland OLO,Poland
483277,Poland OLO,Poland
50323529,El Salvador CTE On Net,El Salvador
328752,Belgium OLO,Belgium
48222418,Poland OLO,Poland
516462,Peru High,Peru
48915610,Poland TPSA,Poland
94523,Sri Lanka SLT,Sri Lanka
48443073,Poland OLO,Poland
795040,Russia Mobile - Other Carriers,Russia
507837,Panama OLO,Panama
47957,Norway Mobile - Telenor,Norway
48486745,Poland TPSA,Poland
9178518,India Mobile - Other Carriers,India
1829771,Dominican Republic Mobile - Verizon,Dominican Republic
1809983,Dominican Republic Mobile - Orange,Dominican Republic
321380,Belgium OLO,Belgium
6353364,Philippines Bayantel,Philippines
48447107,Poland OLO,Poland
3873985,Bosnia and Herzegovina Mostar,Bosnia and Herzegovina
1345327,Cayman Islands Mobile - Digicel,Cayman Islands
50326441,El Salvador Mobile - Digicel,El Salvador
4862732,Poland TPSA,Poland
73511,Russia Zone 3,Russia
61455,Australia Mobile - Telstra,Australia
9184888,India Mobile - Other Carriers,India
5518,Brazil Sao Paulo State (all Cities)/Sao Paulo State Other Cities,Brazil
918796,India Mobile - Aircel,India
55158,Brazil Mobile - Other Carriers,Brazil
55969,Brazil Mobile - Other Carriers,Brazil
591333,Bolivia Santa Cruz,Bolivia
4215238,Slovakia Orange,Slovakia
5758789,Colombia LEX,Colombia
35129112,Portugal OLO,Portugal
9178520,India Mobile - Other Carriers,India
55333421,Brazil Governador Validates On Net,Brazil
1876529,Jamaica Mobile - Digicel,Jamaica
4824256,Poland TPSA,Poland
43655,Austria Mobile - Others,Austria
94474,Sri Lanka Suntel,Sri Lanka
48748651,Poland TPSA,Poland
9187330,India Mobile - Other Carriers,India
479336,Norway Mobile - Other Carriers,Norway
593920,Ecuador Mobile - Porta,Ecuador
4855626,Poland OLO,Poland
577567,Colombia LEX,Colombia
52646,Mexico Ensenada,Mexico
48486147,Poland TPSA,Poland
48632142,Poland OLO,Poland
99866456,Uzbekistan Mobile,Uzbekistan
517229,Peru High,Peru
48627337,Poland TPSA,Poland
48236634,Poland TPSA,Poland
9184939,India Mobile - Bharti,India
59138420,Bolivia Equal Access,Bolivia
34658,Spain Mobile - Orange,Spain
99873275,Uzbekistan Mobile,Uzbekistan
48598241,Poland OLO,Poland
4881881,Poland TPSA,Poland
48542734,Poland TPSA,Poland
48757126,Poland TPSA,Poland
3364955,France Mobile - Network Others,France
521429,Mexico Not Equal Access II Mobile,Mexico
31658,Netherlands Mobile - Other Carriers,Netherlands
4868451,Poland OLO,Poland
467387,Sweden Mobile - Tele2,Sweden
271179763,South Africa Premium,South Africa
5718704,Colombia Bogota,Colombia
48324339,Poland TPSA,Poland
919527,India Mobile - Other Carriers,India
48566839,Poland TPSA,Poland
4891326,Poland TPSA,Poland
487299,Poland Mobile - Era,Poland
5032486,El Salvador CTE On Net,El Salvador
48158366,Poland TPSA,Poland
575625,Colombia LEX,Colombia
1758720,Saint Lucia Mobile - Digicel,Saint Lucia
454280,Denmark Mobile - Telenor,Denmark
5782288,Colombia LEX,Colombia
479041,Norway Mobile - Telenor,Norway
915912,India BSNL Onnet,India
9185230,India Mobile - Other Carriers,India
474614,Norway Mobile - Other Carriers,Norway
96626,Saudi Arabia Jeddah,Saudi Arabia
27216200,South Africa Premium,South Africa
5042673,Honduras Hondutel On Net,Honduras
917702,India Mobile - Bharti,India
455378,Denmark Mobile - HI3G,Denmark
5719251,Colombia LEX,Colombia
33250,France CLEC,France
7902410,Russia Mobile - Rostelecom,Russia
50323138,El Salvador Mobile - CTE Personal,El Salvador
519728,Peru Mobile - Movistar,Peru
22177,Senegal Mobile - Orange,Senegal
48183555,Poland TPSA,Poland
22545,Cote D'Ivoire Mobile - MTN,Cote D'Ivoire
48447168,Poland OLO,Poland
35129600,Portugal OLO,Portugal
6427,New Zealand Mobile - Telecom NZ,New Zealand
479357,Norway Mobile - Netcom,Norway
18097383,Dominican Republic Santo Domingo,Dominican Republic
5255,Mexico Mexico City,Mexico
97331,Bahrain Mobile - Batelco,Bahrain
5194974,Peru Mobile - Claro,Peru
50323398,El Salvador CTE On Net,El Salvador
48391446,Poland OLO,Poland
4832713,Poland OLO,Poland
45295,Denmark Mobile - TDC Mobil,Denmark
50323988,El Salvador CTE On Net,El Salvador
84376,Vietnam Mobile - Viettel,Vietnam
1829796,Dominican Republic Mobile - Verizon,Dominican Republic
691,Micronesia Proper,Micronesia
48768524,Poland TPSA,Poland
689,French Polynesia Proper,French Polynesia
447501,United Kingdom Mobile - Vodafone,United Kingdom
3873482,Bosnia and Herzegovina Mostar,Bosnia and Herzegovina
35125124,Portugal OLO,Portugal
74932,Russia Zone 1/Zone 1 Ivanovo,Russia
4479783,United Kingdom Mobile - Other Carriers,United Kingdom
593740042,Ecuador ETAPA,Ecuador
50326676,El Salvador CTE On Net,El Salvador
4863263,Poland TPSA,Poland
633449,Philippines PLDT,Philippines
8190412,Japan Mobile - Other Carriers,Japan
447706,United Kingdom Mobile - O2,United Kingdom
50326325,El Salvador CTE On Net,El Salvador
4832742,Poland OLO,Poland
38641,Slovenia Mobile - Mobitel,Slovenia
88019,Bangladesh Mobile - Other Carriers,Bangladesh
48167352,Poland OLO,Poland
1809947,Dominican Republic Santo Domingo,Dominican Republic
467295,Sweden Mobile - Other Carriers,Sweden
9185129,India Mobile - Other Carriers,India
821041,South Korea Mobile - SKT,South Korea
94234,Sri Lanka Suntel,Sri Lanka
4894342,Poland TPSA,Poland
52282,Mexico NEA2,Mexico
5722239,Colombia LEX,Colombia
4865511,Poland TPSA,Poland
4861623,Poland OLO,Poland
886956,Taiwan Mobile TCC,Taiwan
993,Turkmenistan Proper,Turkmenistan
634791,Philippines PLDT,Philippines
48818273,Poland TPSA,Poland
234813,Nigeria Mobile - MTN,Nigeria
4891318,Poland TPSA,Poland
50714,Panama OLO,Panama
73015,Russia Zone 3,Russia
212657,Morocco Mobile - Meditel,Morocco
27871850,South Africa Premium,South Africa
52673,Mexico Equal Access,Mexico
5195111,Peru Mobile - Claro,Peru
1829474,Dominican Republic Mobile - Verizon,Dominican Republic
325757,Belgium OLO,Belgium
90362,Turkey Cities,Turkey
9181990,India Mobile - Other Carriers,India
3716509,Latvia OLO,Latvia
48146742,Poland TPSA,Poland
50474120,Honduras Mobile - Hondutel,Honduras
35125815,Portugal OLO,Portugal
94817,Sri Lanka WLL,Sri Lanka
5047216,Honduras Mobile - Hondutel,Honduras
5042292,Honduras Hondutel On Net,Honduras
467277,Sweden Mobile - Other Carriers,Sweden
9167842,India BSNL Onnet,India
73538,Russia Zone 2,Russia
5722484,Colombia LEX,Colombia
632448,Philippines Bayantel,Philippines
48422128,Poland TPSA,Poland
78148,Russia Zone 3/Zone 3 Kareliya Republic,Russia
5032557,El Salvador Mobile - Telemovil,El Salvador
479400,Norway Mobile - Telenor,Norway
48483344,Poland TPSA,Poland
50326082,El Salvador Mobile - CTE Personal,El Salvador
50326477,El Salvador CTE On Net,El Salvador
5718821,Colombia LEX,Colombia
48692,Poland Mobile - Era,Poland
35127403,Portugal OLO,Portugal
48846312,Poland TPSA,Poland
48875239,Poland TPSA,Poland
502537,Guatemala Mobile - Comcel,Guatemala
212640,Morocco Mobile - Wana,Morocco
5719277,Colombia Bogota,Colombia
7950568,Russia Mobile - Other Carriers,Russia
99865730,Uzbekistan Mobile,Uzbekistan
9189854,India Mobile - BSNL,India
354614,Iceland Mobile - Vodafone,Iceland
34615,Spain Mobile - Orange,Spain
55333322,Brazil Governador Validates On Net,Brazil
49166,Germany Mobile - Other Carriers,Germany
85580,Cambodia Mobile - Other Carriers,Cambodia
48413515,Poland TPSA,Poland
1829431,Dominican Republic Mobile - Verizon,Dominican Republic
4872,Poland Mobile - Other Carriers,Poland
33695,France Mobile - Free,France
9116362,India BSNL Onnet,India
552193,Brazil Mobile - Claro,Brazil
3725468,Estonia Mobile - Other Carriers,Estonia
1829855,Dominican Republic Mobile - Orange,Dominican Republic
4871387,Poland TPSA,Poland
329285,Belgium OLO,Belgium
52937,Mexico NEA2,Mexico
5037809,El Salvador Mobile - CTE Personal,El Salvador
326948,Belgium OLO,Belgium
55759,Brazil Mobile - Other Carriers,Brazil
370680,Lithuania Mobile - Omnitel,Lithuania
35543,Albania Tirane,Albania
359949,Bulgaria OLO,Bulgaria
8813,Ellipso Satellite,Ellipso
35937208,Bulgaria OLO,Bulgaria
97716,Nepal Kathmandu,Nepal
387517,Bosnia and Herzegovina Srpska,Bosnia and Herzegovina
48323052,Poland TPSA,Poland
44118990,United Kingdom Verizon On Net,United Kingdom
447836,United Kingdom Mobile - Vodafone,United Kingdom
919192,India Mobile - BSNL,India
59069014,Guadeloupe Mobile - Digicel,Guadeloupe
9184620,India Mobile - Other Carriers,India
328081,Belgium Telenet,Belgium
5199829,Peru Mobile - Nextel,Peru
18294345,Dominican Republic Santo Domingo,Dominican Republic
507880,Panama OLO,Panama
48323176,Poland TPSA,Poland
1869661,Saint Kitts and Nevis Mobile - C&W,Saint Kitts and Nevis
99873504,Uzbekistan Mobile,Uzbekistan
48655268,Poland TPSA,Poland
50322494,El Salvador CTE On Net,El Salvador
99876242,Uzbekistan Mobile,Uzbekistan
1246447,Barbados Mobile - Other Carriers,Barbados
593698,Ecuador Mobile - Porta,Ecuador
74924,Russia Zone 2,Russia
917206,India Mobile - Other Carriers,India
48178788,Poland TPSA,Poland
35988,Bulgaria Mobile - Mobiltel,Bulgaria
3865777,Slovenia Special,Slovenia
51628,Peru Rural,Peru
216,Tunisia Proper,Tunisia
1345514,Cayman Islands Mobile - Digicel,Cayman Islands
4861636,Poland OLO,Poland
73851,Russia Zone 3/Zone 3 Altay Region,Russia
48236617,Poland TPSA,Poland
633339,Philippines PLDT,Philippines
918904,India Mobile - Other Carriers,India
467314,Sweden Mobile - Telenor,Sweden
48413483,Poland TPSA,Poland
94672,Sri Lanka SLT,Sri Lanka
819063,Japan Mobile - Other Carriers,Japan
575434,Colombia Santa Marta,Colombia
48523353,Poland TPSA,Poland
4673124,Sweden Mobile - Other Carriers,Sweden
5571,Brazil Salvador,Brazil
87810,Vision UPT,Vision
1809752,Dominican Republic Mobile - Verizon,Dominican Republic
48334895,Poland OLO,Poland
48525871,Poland OLO,Poland
4475090,United Kingdom Mobile - Other Carriers,United Kingdom
5022247,Guatemala Mobile - PCS,Guatemala
574921,Colombia LEX,Colombia
593,Ecuador Proper,Ecuador
467229,Sweden Mobile - Tele2,Sweden
326188,Belgium Telenet,Belgium
55164,Brazil Sao Paulo State (all Cities)/Sao Paulo State Other Cities,Brazil
4478736,United Kingdom Mobile - O2,United Kingdom
5194773,Peru Mobile - Claro,Peru
48295940,Poland TPSA,Poland
4852552,Poland OLO,Poland
4672405,Sweden Mobile - Other Carriers,Sweden
420606,Czech Republic Mobile,Czech Republic
2347027,Nigeria Mobile - Multilinks,Nigeria
567119,Chile Rural,Chile
48672666,Poland TPSA,Poland
575575,Colombia LEX,Colombia
48257480,Poland OLO,Poland
27342850,South Africa Premium,South Africa
48413660,Poland TPSA,Poland
321569,Belgium OLO,Belgium
78183,Russia Zone 3,Russia
502547,Guatemala Mobile - PCS,Guatemala
50323204,El Salvador Salnet,El Salvador
4887643,Poland TPSA,Poland
35483,Iceland Mobile - Other Carriers,Iceland
35123304,Portugal OLO,Portugal
22964,Benin Mobile - Telecel,Benin
90530,Turkey Mobile - Turkcell,Turkey
52349,Mexico NEA2,Mexico
351189,Portugal Mobile - Other Carriers,Portugal
59146312,Bolivia Equal Access,Bolivia
48862116,Poland OLO,Poland
918908,India Mobile - Aircel,India
5042797,Honduras Hondutel On Net,Honduras
48297530,Poland OLO,Poland
418607690,Switzerland Mobile - Sunrise,Switzerland
591384601,Bolivia Equal Access,Bolivia
4844635,Poland TPSA,Poland
37178536,Latvia Mobile - Other Carriers,Latvia
180996084,Dominican Republic Santo Domingo,Dominican Republic
33401,France CLEC,France
578775,Colombia LEX,Colombia
99874975,Uzbekistan Mobile,Uzbekistan
4852330,Poland TPSA,Poland
819061,Japan Mobile - Other Carriers,Japan
212663,Morocco Mobile - Meditel,Morocco
3712013,Latvia Mobile - Other Carriers,Latvia
919894,India Mobile - Bharti,India
44131301,United Kingdom Verizon On Net,United Kingdom
48525681,Poland OLO,Poland
4858743,Poland OLO,Poland
48413302,Poland TPSA,Poland
4881454,Poland OLO,Poland
1829801,Dominican Republic Mobile - Orange,Dominican Republic
48486740,Poland TPSA,Poland
321585,Belgium OLO,Belgium
380482,Ukraine Odessa,Ukraine
517663,Peru High,Peru
48147872,Poland OLO,Poland
4886215,Poland TPSA,Poland
35974439,Bulgaria OLO,Bulgaria
48542708,Poland TPSA,Poland
24385,Democratic Republic of Congo Mobile - CCT,Democratic Republic of Congo
7947,Russia Mobile - Other Carriers,Russia
9182560,India Mobile - Other Carriers,India
3873587,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
48858335,Poland OLO,Poland
9185638,India Mobile - Aircel,India
5022464,Guatemala TelGua,Guatemala
842316,Vietnam Mobile - Viettel,Vietnam
5663197,Chile Rural High,Chile
919048,India Mobile - Vodafone,India
474670,Norway Mobile - Netcom,Norway
35125401,Portugal OLO,Portugal
33370,France CLEC,France
4478742,United Kingdom Mobile - O2,United Kingdom
4876835,Poland TPSA,Poland
5913921,Bolivia Santa Cruz,Bolivia
574681,Colombia LEX,Colombia
4848389,Poland OLO,Poland
1809849,Dominican Republic Mobile - Orange,Dominican Republic
4871866,Poland OLO,Poland
48672609,Poland OLO,Poland
35128900,Portugal OLO,Portugal
3874951,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
48552217,Poland TPSA,Poland
4477445,United Kingdom Mobile - Other Carriers,United Kingdom
417699,Switzerland Mobile - Other Carriers,Switzerland
4889538,Poland TPSA,Poland
48166777,Poland TPSA,Poland
78339,Russia Zone 2,Russia
52633,Mexico Equal Access,Mexico
479444,Norway Mobile - Other Carriers,Norway
467014,Sweden Mobile - Telenor,Sweden
9182310,India Mobile - Other Carriers,India
44207852,United Kingdom Verizon On Net,United Kingdom
5025315,Guatemala Mobile - Comcel,Guatemala
9175989,India Mobile - BSNL,India
1284340,British Virgin Islands Mobile - Digicel,British Virgin Islands
35127780,Portugal OLO,Portugal
507684,Panama Mobile - CWP,Panama
553491,Brazil Mobile - TIM,Brazil
9183468,India Mobile - Other Carriers,India
79294,Russia Mobile - Megafon,Russia
182953048,Dominican Republic Santo Domingo,Dominican Republic
487998,Poland Mobile - Orange,Poland
9185339,India Mobile - Other Carriers,India
5912255,Bolivia La Paz,Bolivia
4832465,Poland OLO,Poland
9182248,India Mobile - Other Carriers,India
48323088,Poland OLO,Poland
87062,Inmarsat M Voice,Inmarsat
4832471,Poland TPSA,Poland
59122594,Bolivia La Paz,Bolivia
457123,Denmark Mobile - Telenor,Denmark
180924351,Dominican Republic Santo Domingo,Dominican Republic
4867216,Poland TPSA,Poland
99867585,Uzbekistan Mobile,Uzbekistan
919568,India Mobile - Other Carriers,India
326085,Belgium OLO,Belgium
474100,Norway Mobile - Netcom,Norway
326526,Belgium OLO,Belgium
842186,Vietnam Mobile - Viettel,Vietnam
5032211,El Salvador Mobile - Telefonica,El Salvador
9184909,India Mobile - Other Carriers,India
577584,Colombia Cucuta,Colombia
417693,Switzerland Mobile - Sunrise,Switzerland
354824,Iceland Mobile - Vodafone,Iceland
48324181,Poland TPSA,Poland
48123337,Poland OLO,Poland
3716689,Latvia OLO,Latvia
61432,Australia Mobile - Optus,Australia
4833827,Poland TPSA,Poland
46719103,Sweden Mobile - Other Carriers,Sweden
45405,Denmark Mobile - Telenor,Denmark
9187230,India Mobile - Other Carriers,India
790242,Russia Mobile - Other Carriers,Russia
48896522,Poland OLO,Poland
1829843,Dominican Republic Mobile - Verizon,Dominican Republic
632235,Philippines PLDT,Philippines
2462,Diego Garcia Premium,Diego Garcia
479337,Norway Mobile - Netcom,Norway
59126313,Bolivia Equal Access,Bolivia
519516,Peru Mobile - Movistar,Peru
911745,India Punjab,India
5914620,Bolivia Equal Access,Bolivia
5775566,Colombia LEX,Colombia
467693,Sweden Mobile - Tele2,Sweden
5032374,El Salvador Mobile - Telefonica,El Salvador
5196798,Peru Mobile - Movistar,Peru
74166,Russia Zone 3,Russia
474561,Norway Mobile - Other Carriers,Norway
5195809,Peru Mobile - Claro,Peru
6354497,Philippines Bayantel,Philippines
321940,Belgium OLO,Belgium
48856794,Poland OLO,Poland
25677,Uganda Mobile - MTN,Uganda
455069,Denmark Mobile - Other Carriers,Denmark
18099604,Dominican Republic Santo Domingo,Dominican Republic
578646,Colombia LEX,Colombia
4891350,Poland OLO,Poland
4673468,Sweden Mobile - Telenor,Sweden
5912258,Bolivia La Paz,Bolivia
52613,Mexico Equal Access,Mexico
79518,Russia Mobile - Other Carriers,Russia
565519,Chile Rural,Chile
52414,Mexico NEA2,Mexico
27430650,South Africa NGN,South Africa
29796,Aruba Mobile - Other Carriers,Aruba
47488,Norway Mobile - Other Carriers,Norway
516263,Peru High,Peru
9181828,India Mobile - Aircel,India
4816642,Poland TPSA,Poland
3584546,Finland Mobile - Other Carriers,Finland
3719060,Latvia NGN,Latvia
4817225,Poland TPSA,Poland
59374075,Ecuador ETAPA,Ecuador
919714,India Mobile - Other Carriers,India
608,Malaysia Sabah and Sarawak,Malaysia
37069741,Lithuania Mobile - Omnitel,Lithuania
4848361,Poland TPSA,Poland
9183578,India Mobile - Other Carriers,India
375293,Belarus Mobile - Velcom,Belarus
79508,Russia Mobile - Other Carriers,Russia
5115,Peru Lima II,Peru
328375,Belgium OLO,Belgium
632580,Philippines PLDT,Philippines
918001,India Mobile - Other Carriers,India
48123555,Poland OLO,Poland
48468541,Poland TPSA,Poland
180954299,Dominican Republic Santo Domingo,Dominican Republic
48672668,Poland OLO,Poland
48486783,Poland TPSA,Poland
599524,Netherlands Antilles Mobile - Other Carriers,Netherlands
38739511,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
323337,Belgium Telenet,Belgium
4477553,United Kingdom Mobile - Other Carriers,United Kingdom
73410,Russia Zone 2,Russia
48221802,Poland OLO,Poland
5914404,Bolivia Cochabamba,Bolivia
5196184,Peru Mobile - Claro,Peru
50324414,El Salvador CTE On Net,El Salvador
4816308,Poland TPSA,Poland
4822805,Poland TPSA,Poland
234704,Nigeria Mobile - Visafone,Nigeria
48717382,Poland OLO,Poland
27100360,South Africa NGN,South Africa
4832461,Poland OLO,Poland
48846499,Poland TPSA,Poland
632294,Philippines PLDT,Philippines
519648,Peru Mobile - Movistar,Peru
48632173,Poland OLO,Poland
9187110,India Mobile - Other Carriers,India
3865969,Slovenia Special,Slovenia
6138,Australia Melbourne,Australia
1829742,Dominican Republic Mobile - Verizon,Dominican Republic
44138350,United Kingdom Verizon On Net,United Kingdom
9134532,India BSNL Onnet,India
48297722,Poland TPSA,Poland
1876561,Jamaica Mobile - Digicel,Jamaica
52891,Mexico Equal Access,Mexico
35121900,Portugal OLO,Portugal
48413779,Poland TPSA,Poland
5768522,Colombia LEX,Colombia
212653,Morocco Mobile - IM,Morocco
4852514,Poland OLO,Poland
1829206,Dominican Republic Mobile - Verizon,Dominican Republic
77272510,Kazakhstan Almaty,Kazakhstan
5058896,Nicaragua Mobile - Movistar,Nicaragua
7902407,Russia Mobile - Other Carriers,Russia
44203430,United Kingdom Verizon On Net,United Kingdom
50326146,El Salvador Mobile - CTE Personal,El Salvador
821091,South Korea Mobile - SKT,South Korea
1473535,Grenada Mobile - Digicel,Grenada
57186492,Colombia LEX,Colombia
57633,Colombia Pereira,Colombia
52644,Mexico Equal Access,Mexico
50123,Belize BTL,Belize
5756840,Colombia LEX,Colombia
182996,Dominican Republic Mobile - Verizon,Dominican Republic
48566844,Poland TPSA,Poland
9184658,India Mobile - Other Carriers,India
4825681,Poland TPSA,Poland
2710590,South Africa Premium,South Africa
45402,Denmark Mobile - TDC Mobil,Denmark
48446800,Poland TPSA,Poland
5026679,Guatemala Mobile - Telefonica,Guatemala
9321,Afghanistan Kabul,Afghanistan
48146468,Poland OLO,Poland
1268779,Antigua and Barbuda Mobile - Other Carriers,Antigua and Barbuda
182936,Dominican Republic Mobile - Verizon,Dominican Republic
22244,Mauritania Mobile,Mauritania
77172,Kazakhstan Astana,Kazakhstan
49174,Germany Mobile - Vodafone,Germany
3716579,Latvia OLO,Latvia
502562,Guatemala Mobile - PCS,Guatemala
3584571,Finland Mobile - Other Carriers,Finland
913612,India BSNL Onnet,India
918544,India Mobile - BSNL,India
337514,France Mobile - Network Others,France
63776,Philippines PLDT,Philippines
48713082,Poland TPSA,Poland
519798,Peru Mobile - Movistar,Peru
57567,Colombia Cartagena,Colombia
59134221,Bolivia Equal Access,Bolivia
48915555,Poland OLO,Poland
48413663,Poland TPSA,Poland
35124313,Portugal OLO,Portugal
795057,Russia Mobile - Other Carriers,Russia
919542,India Mobile - Other Carriers,India
919675,India Mobile - Other Carriers,India
2721202,South Africa NGN,South Africa
50324562,El Salvador Mobile - Telefonica,El Salvador
267770,Botswana Mobile - Mascom,Botswana
6142010,Australia Mobile - Other Carriers,Australia
